TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDateOnly,hour,day_of_week,day_name,month,day,is_weekend,TimeBetweenTransactions,TransactionFrequency,is_first_transaction_of_day,Lat,Lon,has_multiple_daily_locations,max_location_distance_km,StateName,StateCode,amount_log,amount_squared,amount_sqrt,customer_tx_count,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_median_amount,amount_deviation_from_mean,amount_ratio_to_max,is_max_transaction,merchant_tx_count,merchant_avg_amount,merchant_std_amount,is_rare_merchant,customer_merchant_count,is_first_time_merchant,time_since_last_tx,is_rapid_transaction,amount_x_hour,fraud_score,fraud_prediction,model_votes,iso_forest_flag,lof_flag,ocsvm_flag
TX000992,AC00239,99.16,2023-02-28 17:55:00,Debit,San Francisco,D000573,84.237.126.96,M045,Online,79,Retired,202,1,2607.58,2024-11-04 08:10:27,2023-02-28,17,1,Tuesday,2,28,0,614.59,0.04881302982476122,False,37.7792588,-122.4193286,True,67.83065515003209,California,CA,4.606768907351788,9832.7056,9.957911427603682,5,207.22799999999998,91.60973458099308,99.16,302.63,232.12,-1.1796562812306777,0.3276608388868888,0,21,277.75619047619045,208.03558898602398,0,1,1,-7271.600833333333,1,1685.72,0.5563613044258414,1,2,0,1,1
TX001931,AC00239,302.63,2023-02-28 17:24:26,Credit,San Jose,D000444,182.225.2.156,M052,Branch,27,Engineer,10,1,2801.28,2024-11-04 08:07:17,2023-02-28,17,1,Tuesday,2,28,0,614.61,0.048811441401864594,True,37.3361663,-121.890591,True,67.83065515003209,California,CA,5.71580985486892,91584.9169,17.39626396672573,5,207.22799999999998,91.60973458099308,99.16,302.63,232.12,1.041395866879827,0.999999996695635,1,27,295.00925925925924,229.18932074942768,0,1,1,-5111.48,1,5144.71,0.551659436665302,1,2,0,1,1
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,2024-11-04 08:06:32,2023-06-26,18,0,Monday,6,26,0,496.56,0.06041565973900435,False,40.7127281,-74.0060152,True,4138.973872106272,New York,NY,5.864710138762483,123467.9044,18.745132701584165,8,313.47125,399.3111939484041,19.39,1250.94,229.1,0.09493535488004105,0.28089276841343885,0,42,270.1280952380953,242.7743661201979,0,1,1,-3453.9569444444446,1,6324.84,0.5496879806788525,1,3,1,1,1
TX002263,AC00279,15.81,2023-03-02 18:36:55,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85,2024-11-04 08:12:06,2023-03-02,18,3,Thursday,3,2,0,612.57,0.04897399480875655,False,35.4729886,-97.5170536,True,1109.1909972881504,Oklahoma,OK,2.821973947420524,249.95610000000002,3.976179070414209,9,235.88888888888889,303.0908118223169,15.81,856.9,99.36,-0.7261153409420804,0.018450227542945237,0,27,374.7344444444444,283.6262883190502,0,1,1,-4006.073888888889,1,284.58,0.5473583579142088,1,2,1,0,1
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,2024-11-04 08:09:25,2023-06-21,16,2,Wednesday,6,21,0,501.67,0.059800267107859746,True,30.2711286,-97.7436995,True,1746.0513373454994,Texas,TX,6.903375702622826,989288.8369,31.537755151563974,6,636.6216666666667,659.3779730447982,204.63,1831.02,288.025,0.5429485779411404,0.5432108876237228,0,26,317.32115384615383,340.3874860840442,0,1,1,-3074.4661111111113,1,15914.08,0.544064033858452,1,2,1,0,1
TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,2024-11-04 08:07:31,2023-02-17,18,4,Friday,2,17,0,625.58,0.04795549729850698,False,39.100105,-94.5781416,True,1668.670260919405,Missouri,MO,6.257954902925557,271597.32249999995,22.828709994215618,9,263.41111111111115,153.76499564631447,109.91,521.15,233.74,1.6761870029609658,0.9999999980811667,1,27,242.87814814814814,240.45542097696188,0,1,1,-4703.1658333333335,1,9380.699999999999,0.5431057207160451,1,2,1,0,1
TX002195,AC00418,1047.69,2023-10-16 16:32:31,Debit,Austin,D000008,51.196.87.214,M037,Online,20,Student,139,1,1889.78,2024-11-04 08:10:42,2023-10-16,16,0,Monday,10,16,0,384.65,0.07799298063174315,True,30.2711286,-97.7436995,True,2361.231621685379,Texas,TX,6.955297045179371,1097654.3361000002,32.368039792363085,6,286.33666666666664,384.0586309232832,25.94,1047.69,140.345,1.9823882867067442,0.9999999990455191,1,20,341.7115,327.0110174592545,0,1,1,2614.6794444444445,0,16763.04,0.5400780342519744,1,2,1,0,1
TX000341,AC00107,1830.0,2023-03-01 16:31:58,Debit,San Antonio,D000436,62.27.235.199,M082,Online,55,Engineer,238,1,2235.7,2024-11-04 08:11:59,2023-03-01,16,2,Wednesday,3,1,0,613.65,0.048887802493277926,True,29.4246002,-98.4951405,False,0.0,Texas,TX,7.5126175446745105,3348900.0,42.77849927241488,5,596.064,727.7003299985511,20.36,1830.0,345.54,1.6956650250616103,0.9999999994535519,1,18,365.9761111111111,485.97554183359625,0,1,1,-3480.5055555555555,1,29280.0,0.5357930037819214,1,3,1,1,1
TX000142,AC00114,1049.92,2023-10-23 16:50:33,Debit,Detroit,D000522,121.67.144.20,M052,ATM,80,Retired,21,1,2037.85,2024-11-04 08:10:34,2023-10-23,16,0,Monday,10,23,0,377.64,0.07944073721004132,True,42.3315509,-83.0466403,True,986.8860267510642,Michigan,MI,6.957421249996957,1102332.0064,32.402469041725816,7,317.3228571428572,362.2023884383926,27.07,1049.92,268.39,2.0226181941898846,0.9999999990475463,1,27,295.00925925925924,229.18932074942768,0,1,1,,0,16798.72,0.5343459112855515,1,2,1,0,1
TX000585,AC00150,992.17,2023-02-27 18:23:11,Debit,San Antonio,D000205,90.111.245.138,M007,ATM,43,Doctor,169,1,6215.96,2024-11-04 08:12:19,2023-02-27,18,0,Monday,2,27,0,615.58,0.04873452678774489,False,29.4246002,-98.4951405,True,1232.8561546153057,Texas,TX,6.900901847781122,984401.3089,31.49873013313394,7,290.08,344.2913847794239,17.78,992.17,195.8,2.0392319674527255,0.9999999989921082,1,29,323.22620689655173,250.1313107494569,0,1,1,-358.38305555555553,1,17859.059999999998,0.5309802717770147,1,2,1,0,1
TX000654,AC00423,1919.11,2023-06-27 17:48:25,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24,2024-11-04 08:10:27,2023-06-27,17,1,Tuesday,6,27,0,495.6,0.06053268765133172,True,45.5202471,-122.674194,False,0.0,Oregon,OR,7.560137755047389,3682983.1920999996,43.8076477341571,6,506.3566666666666,711.8578000040924,44.52,1919.11,254.49,1.9846004796753103,0.999999999478925,1,25,287.39,391.8342786391546,0,1,1,2183.3,0,32624.87,0.5236094311027628,1,3,1,1,1
TX002484,AC00179,204.63,2023-06-21 17:48:16,Debit,Las Vegas,D000699,147.227.81.224,M090,Online,52,Engineer,92,1,9199.52,2024-11-04 08:09:54,2023-06-21,17,2,Wednesday,6,21,0,501.6,0.05980861244019139,False,36.1674263,-115.1484131,True,1746.0513373454994,Nevada,NV,5.326078437333427,41873.4369,14.304894267347802,6,636.6216666666667,659.3779730447982,204.63,1831.02,288.025,-0.655150283556965,0.11175738107079257,0,23,177.12304347826085,246.77934274155237,0,1,1,1.8025,0,3478.71,0.519334073441099,1,1,0,0,1
TX001214,AC00170,1192.2,2023-12-21 16:21:27,Credit,Jacksonville,D000174,40.10.25.102,M093,Branch,60,Retired,103,5,7816.41,2024-11-04 08:09:14,2023-12-21,16,3,Thursday,12,21,0,318.66,0.09414422895876481,True,30.3321838,-81.655651,False,0.0,Florida,FL,7.084394052640594,1421340.84,34.52824930401193,7,247.32571428571433,420.1260819030855,9.1,1192.2,106.99,2.249025528682181,0.9999999991612145,1,22,381.8377272727273,351.9144956476924,0,1,1,7056.196666666667,0,19075.2,0.5152731673843176,1,3,1,1,1
TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,65,Doctor,283,1,12893.63,2024-11-04 08:12:00,2023-12-21,17,3,Thursday,12,21,0,318.63,0.09415309292910272,True,32.7174202,-117.162772,True,1709.5638768291763,California,CA,3.2980566227426418,679.1235999999999,5.104899607240087,5,177.98600000000002,231.07038458011013,22.61,577.73,97.98,-0.6574879754434328,0.045107576125339555,0,28,292.4764285714286,379.1957459150957,0,1,1,7632.86,0,443.02,0.5112442908328216,1,1,0,0,1
TX002271,AC00396,789.8,2023-07-10 16:04:39,Debit,Jacksonville,D000271,63.82.133.139,M038,ATM,40,Doctor,94,1,13948.09,2024-11-04 08:07:32,2023-07-10,16,0,Monday,7,10,0,482.67,0.06215426689042203,True,30.3321838,-81.655651,True,1039.6945336289973,Florida,FL,6.673045091296462,623784.0399999999,28.10338057956729,7,266.3071428571429,245.46170887494756,76.21,789.8,198.92,2.132686427588053,0.9999999987338567,1,31,336.8874193548387,250.94972621314332,0,1,1,2303.9405555555554,0,12636.8,0.5070945169257982,1,1,0,0,1
TX002166,AC00344,716.62,2023-04-10 16:04:28,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,2024-11-04 08:10:05,2023-04-10,16,0,Monday,4,10,0,573.67,0.05229487335924835,True,33.7544657,-84.3898151,True,2561.936426576066,Georgia,GA,6.575940181036251,513544.2244,26.769759057563444,4,572.9200000000001,596.2324759688959,46.11,1353.93,445.82,0.24101337238544362,0.529288810699749,0,27,242.87814814814814,240.45542097696188,0,1,1,-5257.461944444444,1,11465.92,0.506096776860702,1,2,0,1,1
TX000298,AC00110,34.74,2023-06-26 16:40:21,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,56,Retired,24,1,6827.57,2024-11-04 08:11:03,2023-06-26,16,0,Monday,6,26,0,496.65,0.06040471156750227,True,37.7792588,-122.4193286,True,4138.973872106272,California,CA,3.576270509731282,1206.8676,5.89406481131655,8,313.47125,399.3111939484041,19.39,1250.94,229.1,-0.6980301417194564,0.02777111609847705,0,14,235.0664285714286,259.91249035032905,0,1,1,-2784.235277777778,1,555.84,0.5027706955538697,1,2,0,1,1
TX000787,AC00297,111.21,2023-08-21 18:36:41,Debit,Portland,D000401,216.151.64.40,M076,Branch,35,Doctor,111,1,9088.36,2024-11-04 08:12:12,2023-08-21,18,0,Monday,8,21,0,440.57,0.06809360601039563,False,45.5202471,-122.674194,True,2767.089223852308,Oregon,OR,4.720372115676775,12367.664099999998,10.545615202537972,10,273.373,267.98990084827204,33.61,856.21,153.59,-0.6051086211890622,0.1298863595030584,0,20,318.023,295.6157856354124,0,1,1,1.1947222222222222,0,2001.78,0.48933390450040165,1,2,0,1,1
TX001040,AC00284,575.62,2023-06-12 18:30:51,Debit,Oklahoma City,D000682,116.175.11.222,M081,Online,43,Doctor,129,1,234.41,2024-11-04 08:11:33,2023-06-12,18,0,Monday,6,12,0,510.57,0.05875785886362301,False,35.4729886,-97.5170536,True,679.7223222121936,Oklahoma,OK,6.357183470693631,331338.3844,23.992082027202226,8,441.66875,338.6588489252232,84.28,1036.21,370.425,0.3955344737914772,0.5555051576847306,0,23,441.5117391304348,371.6756061363699,0,1,1,3481.722777777778,0,10361.16,0.4854697759935637,1,1,0,0,1
TX001668,AC00495,206.95,2023-08-03 16:19:27,Debit,Seattle,D000603,142.160.124.244,M084,Branch,22,Student,31,1,1817.65,2024-11-04 08:07:36,2023-08-03,16,3,Thursday,8,3,0,458.66,0.06540792744080583,True,47.6038321,-122.330062,True,2672.407163056508,Washington,WA,5.33729766618892,42828.3025,14.385756844879591,8,300.72125,277.36567896847447,24.34,745.03,202.065,-0.3380780564151199,0.2777740489943035,0,27,242.87814814814814,240.45542097696188,0,1,1,-960.2116666666667,1,3311.2,0.4853099851509221,1,2,0,1,1
TX001424,AC00443,1076.98,2023-12-20 18:12:25,Debit,Detroit,D000474,49.31.186.82,M090,Branch,60,Doctor,173,1,11833.73,2024-11-04 08:09:33,2023-12-20,18,2,Wednesday,12,20,0,319.58,0.09387320858626948,True,42.3315509,-83.0466403,False,0.0,Michigan,MI,6.98284419842114,1159885.9204,32.81737344761156,4,646.28,327.78160788346054,299.09,1076.98,604.525,1.313984641991098,0.9999999990714775,1,23,177.12304347826085,246.77934274155237,0,1,1,8113.961111111111,0,19385.64,0.48388557435801416,1,3,1,1,1
TX000899,AC00083,1531.31,2023-10-23 18:00:29,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86,2024-11-04 08:06:40,2023-10-23,18,0,Monday,10,23,0,377.59,0.07945125665404275,True,32.7174202,-117.162772,False,0.0,California,CA,7.334531679700015,2344910.3161,39.13195625061441,5,428.77200000000005,636.097867878835,2.03,1531.31,224.79,1.7332835935188666,0.9999999993469643,1,25,302.108,406.64761820483676,0,1,1,-670.4638888888888,1,27563.579999999998,0.48253918535119755,1,2,1,0,1
TX001413,AC00219,33.65,2023-09-18 17:18:03,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93,2024-11-04 08:07:24,2023-09-18,17,0,Monday,9,18,0,412.62,0.07270612185546023,False,40.7127281,-74.0060152,True,4032.8875184404287,New York,NY,3.5452977256359124,1132.3225,5.80086200490927,10,142.899,122.7504161975293,13.87,408.46,106.035,-0.8900091950335053,0.08238260764240658,0,25,346.5332,323.830936546114,0,1,1,-2017.243611111111,1,572.05,0.48224369332950157,1,2,0,1,1
TX001540,AC00344,175.02,2023-04-10 16:23:53,Debit,Phoenix,D000609,105.6.30.244,M092,Online,28,Student,71,1,1493.88,2024-11-04 08:09:21,2023-04-10,16,0,Monday,4,10,0,573.66,0.05229578495973225,False,33.4484367,-112.074141,True,2561.936426576066,Arizona,AZ,5.170597624945666,30632.000400000004,13.229512462672236,4,572.9200000000001,596.2324759688959,46.11,1353.93,445.82,-0.6673571389851641,0.129268130457802,0,22,344.25363636363636,423.4924915682905,0,1,1,335.2758333333333,0,2800.32,0.4821872761630548,1,2,0,1,1
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,2024-11-04 08:10:54,2023-11-27,16,0,Monday,11,27,0,342.67,0.08754778650013131,True,35.1460249,-90.0517638,True,1414.1865896833033,Tennessee,TN,6.603577904001159,542771.0929,27.142770676554004,9,328.1222222222222,231.34371548508605,16.16,736.73,242.62,1.7662367665997074,0.9999999986426507,1,20,341.7115,327.0110174592545,0,1,1,1007.0975,0,11787.68,0.4821311489807661,1,1,0,0,1
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,2024-11-04 08:08:45,2023-12-04,17,0,Monday,12,4,0,335.63,0.08938414325298692,True,29.7589382,-95.3676974,True,2395.4981817931466,Texas,TX,5.7214586596691435,92628.92250000002,17.445629825259964,12,310.1766666666667,201.27868203668325,5.66,649.28,271.095,-0.02894825511951873,0.4687499992780465,0,29,323.22620689655173,250.1313107494569,0,1,1,6647.233888888889,0,5173.950000000001,0.48197003727922727,1,1,0,0,1
TX001021,AC00337,309.56,2023-06-05 17:29:48,Debit,Charlotte,D000591,6.204.110.7,M094,Online,58,Doctor,147,1,972.04,2024-11-04 08:09:17,2023-06-05,17,0,Monday,6,5,0,517.61,0.057958694770193775,False,35.2272086,-80.8430827,True,3666.2127525537094,North Carolina,NC,5.7383771194207,95827.3936,17.59431726438966,8,549.17625,275.2670173246074,96.25,880.04,516.79,-0.8704865968266259,0.35175673793037054,0,26,248.45538461538462,257.62321179941483,0,1,1,-3262.7408333333333,1,5262.52,0.47784524456114214,1,2,0,1,1
TX001544,AC00362,376.78,2023-08-14 17:25:14,Credit,Nashville,D000602,81.248.235.147,M061,Online,21,Student,88,1,841.65,2024-11-04 08:07:49,2023-08-14,17,0,Monday,8,14,0,447.61,0.06702263130850517,False,36.1622767,-86.7742984,True,638.5144603304235,Tennessee,TN,5.934312015603673,141963.16839999997,19.41082172397655,10,278.507,241.57292182003073,45.77,717.74,237.25,0.40680469836105065,0.5249533249854358,0,24,186.14,205.06600799445678,0,2,0,-1055.0066666666667,1,6405.259999999999,0.4776274988249119,1,1,0,0,1
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,2024-11-04 08:07:39,2023-01-05,17,3,Thursday,1,5,0,668.6,0.04486987735566856,True,32.7762719,-96.7968559,False,0.0,Texas,TX,6.37905416978864,346179.2569,24.25633937757303,1,588.37,,588.37,588.37,588.37,,0.9999999983003892,1,29,267.6541379310345,207.31737242893428,0,1,1,,0,10002.29,0.47527987615060346,1,3,1,1,1
TX002306,AC00202,5.66,2023-12-04 18:43:37,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64,2024-11-04 08:11:43,2023-12-04,18,0,Monday,12,4,0,335.56,0.08940278936702825,False,36.7394421,-119.78483,True,2395.4981817931466,California,CA,1.8961194845522977,32.0356,2.3790754506740637,12,310.1766666666667,201.27868203668325,5.66,649.28,271.095,-1.5129106673018533,0.008717348434084912,0,24,265.80458333333337,261.21040095110345,0,1,1,3336.5325,0,101.88,0.4745284962597632,1,1,0,0,1
TX001411,AC00171,22.61,2023-12-21 17:56:04,Debit,Seattle,D000255,76.136.92.235,M099,Online,19,Student,145,1,1111.67,2024-11-04 08:06:47,2023-12-21,17,3,Thursday,12,21,0,318.59,0.0941649141529866,False,47.6038321,-122.330062,True,1709.5638768291763,Washington,WA,3.1616703510974213,511.21209999999996,4.754997371187496,5,177.98600000000002,231.07038458011013,22.61,577.73,97.98,-0.6724184910581391,0.03913592848019675,0,25,259.5232,180.76852451685278,0,1,1,985.4933333333333,0,384.37,0.4744695806583496,1,1,0,0,1
TX001484,AC00198,561.58,2023-06-23 17:38:26,Debit,Sacramento,D000229,170.154.69.105,M022,Online,65,Doctor,23,1,11748.86,2024-11-04 08:06:32,2023-06-23,17,4,Friday,6,23,0,499.6,0.06004803843074459,True,38.5810606,-121.493895,False,0.0,California,CA,6.332533346188176,315372.09640000004,23.69767921126455,2,533.9100000000001,39.131289270863526,506.24,561.58,533.9100000000001,0.7071067631164352,0.9999999982193098,1,17,207.22117647058826,209.57092095763048,0,1,1,3864.9,0,9546.86,0.46893659188493003,1,2,1,0,1
TX002424,AC00340,332.06,2023-06-21 16:38:54,Debit,Seattle,D000365,94.37.250.128,M086,ATM,29,Doctor,221,4,11826.52,2024-11-04 08:06:23,2023-06-21,16,2,Wednesday,6,21,0,501.64,0.05980384339366877,True,47.6038321,-122.330062,False,0.0,Washington,WA,5.808322653930125,110263.84360000001,18.222513547806734,2,382.345,71.1137289839311,332.06,432.63,382.345,-0.7071067712432249,0.767538079265104,0,20,396.9755,390.5615953641897,0,1,1,-216.5288888888889,1,5312.96,0.4681856304667094,1,3,1,1,1
TX002229,AC00337,453.09,2023-06-05 16:24:22,Debit,San Jose,D000149,81.222.37.186,M088,Branch,48,Doctor,97,1,6708.65,2024-11-04 08:08:12,2023-06-05,16,0,Monday,6,5,0,517.66,0.05795309662712978,True,37.3361663,-121.890591,True,3666.2127525537094,California,CA,6.118295416280278,205290.54809999999,21.28591083322487,8,549.17625,275.2670173246074,96.25,880.04,516.79,-0.3490656112193242,0.51485159706962,0,30,300.0543333333334,276.3281854866923,0,1,1,-360.6611111111111,1,7249.44,0.46719457109326656,1,2,0,1,1
TX002202,AC00385,1431.54,2023-12-11 16:23:59,Debit,Portland,D000490,68.254.244.208,M075,Online,20,Student,84,1,1171.98,2024-11-04 08:08:41,2023-12-11,16,0,Monday,12,11,0,328.66,0.09127974198259599,True,45.5202471,-122.674194,False,0.0,Oregon,OR,7.267204371410219,2049306.7715999999,37.83569742980827,7,591.6,490.3820127546822,136.88,1431.54,328.34,1.712827910568896,0.9999999993014516,1,19,465.58578947368414,417.0644857055586,0,1,1,3502.7019444444445,0,22904.64,0.46070290003105835,1,2,1,0,1
TX001259,AC00020,603.23,2023-08-24 17:34:13,Debit,Detroit,D000238,38.210.156.148,M017,Branch,28,Student,48,1,117.98,2024-11-04 08:08:18,2023-08-24,17,3,Thursday,8,24,0,437.61,0.06855419208884624,False,42.3315509,-83.0466403,True,1861.7701089284253,Michigan,MI,6.403954920152899,363886.4329,24.56074103116598,9,420.89000000000004,271.8111800956686,28.52,881.1,359.65,0.6708333309357951,0.6846328445299821,0,23,272.02086956521737,204.91473792138842,0,1,1,-1943.1980555555556,1,10254.91,0.45984953814896695,1,1,0,0,1
TX002498,AC00030,348.17,2023-05-10 17:56:31,Debit,El Paso,D000269,82.51.236.134,M072,ATM,21,Student,181,1,1887.84,2024-11-04 08:11:06,2023-05-10,17,2,Wednesday,5,10,0,543.59,0.055188653212899424,False,31.7601164,-106.4870404,True,2015.8282754339148,Texas,TX,5.855558909621995,121222.34890000001,18.65931402812011,9,329.96666666666664,133.2458016224151,76.89,520.86,356.1,0.13661468485365366,0.6684521739652648,0,14,235.0664285714286,259.91249035032905,0,1,1,0.10944444444444444,1,5918.89,0.4594050086583219,1,1,0,0,1
